29148384,1,1991,2013
52180393,1,1987,2013
63128561,1,1981,2013
67179672,1,1988,2013
25036878,1,1994,2012
52160242,0,1989,2012
68050722,1,1995,2013
21193294,1,1987,2014
32141484,1,1985,2012
26193553,1,1988,2014
39148152,1,1987,2013
82160160,0,1990,2013
67067898,0,1996,2014
42169216,1,1988,2013
34132124,1,1988,2014
69121905,1,1983,2010
79067006,0,1997,2014
89170247,1,1992,2013
38159918,1,1991,2014
49101575,1,1993,2011
21194031,0,1986,2014
34102566,1,1996,2014
68162524,1,1988,2010
17169058,1,1991,2014
74058754,1,1995,2013
31050420,1,1993,2011
54008012,1,1995,2014
99067489,0,1994,2012
83056342,1,1996,2014
98102740,1,1995,2014
63013552,0,1992,2011
54148757,0,1991,2013
87073311,0,1994,2012
97062362,1,1988,2007
57007820,1,1990,2009
74123468,1,1989,2013
48159538,0,1991,2014
17061180,0,1993,2012
81158970,1,1992,2014
94169111,1,1991,2014
42174127,1,1977,2012
52204222,1,1995,2014
92057011,0,1993,2012
13062542,1,1993,2012
15033103,0,1994,2012
83159762,1,1983,2014
21072388,1,1987,2006
99159886,1,1991,2014
95066100,1,1993,2012
33161264,1,1990,2012
81066928,1,1995,2013
87174106,1,1990,2014
78175876,0,1982,2014
93015189,1,1996,2014
56193677,1,1989,2014
12144737,1,1990,2014
97160170,0,1990,2013
22182786,1,1986,2011
14063798,0,1995,2013
54102335,0,1995,2013
98106774,0,1995,2014
27161373,1,1992,2012
59183042,0,1991,2014
57068039,1,1995,2013
77034432,0,1993,2011
56193470,1,1984,2014
85140082,0,1985,2011
55067871,1,1994,2011
17160770,1,1991,2012
39165106,1,1988,2013
45183435,0,1991,2014
72055839,0,1995,2013
26135437,0,1987,2014
94051014,0,1993,2011
44175167,0,1989,2014
36165007,1,1985,2014
66183620,0,1991,2014
48145028,1,1980,2012
25193255,1,1985,2014
45159304,1,1992,2014
84127770,0,1990,2012
75194030,0,1988,2014
58067467,1,1996,2014
21123917,1,1988,2013
56066373,1,1996,2014
98055593,1,1995,2013
64148677,1,1990,2013
77183872,1,1989,2013
35115724,1,1989,2012
91180480,1,1982,2014
68148557,1,1990,2013
27171522,1,1992,2014
17192981,1,1986,2014
54160025,1,1990,2013
45058177,1,1993,2011
46121813,1,1983,2011
87148186,1,1982,2013
72060670,1,1992,2011
71014683,1,1993,2012
39196249,1,1990,2014
79167458,0,1993,2014
64072845,1,1992,2012
32159843,1,1991,2014
15058895,0,1994,2013
57128917,1,1992,2014
79128891,1,1990,2014
32128572,1,1989,2013
75183103,1,1989,2012
23145694,1,1979,2013
49167017,1,1990,2013
65105650,1,1995,2012
33162086,1,1977,2013
24183634,1,1984,2012
93051425,1,1995,2013
48058317,1,1992,2012
76160741,1,1988,2012
37089997,1,1991,2010
21162552,1,1990,2014
44053577,0,1995,2014
98118218,0,1991,2014
83192993,1,1986,2014
54177279,1,1990,2013
33148058,1,1981,2013
53053316,0,1994,2012
24180187,0,1989,2011
49113733,0,1990,2014
47058241,1,1991,2011
16059662,1,1995,2013
17173816,1,1989,2013
47177178,1,1982,2009
95060279,1,1996,2014
52065081,1,1993,2013
99051587,1,1993,2011
53158138,0,1975,2013
19148795,0,1991,2013
88095599,0,1991,2011
34183719,1,1990,2012
48110858,1,1991,2014
55051993,1,1995,2013
11160146,1,1990,2013
36193262,0,1982,2014
92063909,1,1995,2013
21107286,0,1992,2011
66194334,1,1989,2014
43122894,1,1987,2012
77118446,1,1989,2013
99100968,1,1995,2014
16199492,1,1995,2014
74066886,0,1996,2014
55060389,0,1997,2014
88195658,1,1992,2014
17065562,0,1995,2014
85065628,0,1992,2011
46125769,1,1982,2013
45074461,1,1995,2013
65059200,1,1995,2013
68001057,1,1990,2009
82134827,1,1992,2014
37180382,1,1984,2011
24121795,0,1984,2012
33050390,0,1993,2012
89168305,1,1991,2013
48199404,1,1993,2014
63182556,1,1989,2014
27120740,1,1989,2012
44195600,1,1986,2014
71063532,1,1996,2014
13158953,1,1990,2014
21159635,1,1990,2014
23107580,1,1995,2014
76148921,0,1991,2013
87050056,1,1993,2011
26166015,1,1991,2012
86053261,1,1995,2013
73162594,0,1991,2014
89193708,1,1985,2014
49058897,1,1995,2013
63141724,1,1987,2013
54183161,1,1990,2012
65068086,1,1995,2013
49199658,1,1995,2014
33112332,1,1989,2012
47140956,1,1987,2009
96066663,0,1995,2012
61067051,1,1994,2013
86066200,0,1995,2013
48126893,0,1988,2010
55059277,0,1994,2012
67180026,1,1986,2009
17172160,1,1990,2012
84135219,0,1989,2012
85064061,1,1996,2014
39131804,0,1991,2014
61178235,1,1990,2013
89109615,1,1990,2013
94131259,0,1981,2009
64066874,0,1995,2013
75114329,0,1985,2008
24137799,1,1974,2012
55144742,1,1990,2014
83134304,1,1989,2012
79065434,1,1993,2011
24000706,0,1993,2012
44126510,1,1989,2012
13193002,1,1981,2014
76175599,0,1991,2013
72080928,1,1993,2011
85050813,0,1996,2014
23121628,0,1987,2010
73170636,1,1990,2014
54041541,1,1993,2011
43054110,1,1992,2010
22009925,0,1993,2011
31011975,1,1991,2010
17052347,1,1989,2009
19138977,0,1984,2011
64193090,0,1986,2014
22055812,1,1996,2013
35148558,0,1991,2013
55104878,0,1993,2011
71133565,1,1990,2012
64112767,0,1989,2012
37057914,1,1992,2011
59170250,1,1992,2013
22166012,1,1991,2012
63054808,1,1995,2014
43060731,1,1995,2013
54180014,0,1985,2013
76127563,0,1992,2014
73075398,0,1994,2013
53025479,0,1994,2012
64134839,0,1991,2014
84060330,1,1993,2012
95159984,0,1987,2009
36178241,0,1991,2013
39082364,0,1993,2011
14172259,0,1980,2013
78042209,0,1993,2012
22124513,0,1991,2014
51002189,1,1993,2011
51063937,1,1995,2014
81113151,1,1991,2014
75067670,1,1993,2011
36131352,1,1986,2011
43055286,0,1997,2014
42089703,0,1994,2012
17168969,1,1990,2013
72064118,1,1994,2012
45072262,0,1992,2011
76110752,0,1991,2013
47066873,1,1995,2013
48112764,0,1989,2012
26115541,1,1982,2011
31148377,0,1990,2013
29194345,1,1987,2014
38113727,1,1990,2014
57074893,0,1995,2013
44061353,1,1994,2012
49081663,0,1993,2011
55162121,1,1986,2013
93167814,0,1983,2011
68051739,0,1993,2012
48112474,1,1991,2013
56076724,0,1993,2011
37133745,1,1993,2014
91161363,0,1990,2012
74127545,1,1993,2014
68102610,1,1993,2011
32175926,0,1991,2012
62130717,0,1988,2012
16193750,1,1986,2014
62050314,1,1994,2013
16047676,1,1991,2011
61125426,0,1982,2014
94188421,0,1986,2013
68157403,1,1992,2013
18065533,1,1996,2014
89148664,1,1991,2013
59149908,1,1987,2010
95130192,1,1989,2012
65131353,1,1974,2011
68052029,0,1992,2011
26140112,0,1992,2014
95164141,0,1981,2013
51058349,0,1994,2012
26126780,1,1990,2013
51193745,1,1985,2014
23106147,0,1994,2013
89130512,1,1986,2009
65067052,1,1997,2014
98118319,1,1984,2010
25159142,0,1991,2014
32158923,0,1992,2014
86116959,1,1981,2014
37141528,1,1983,2013
76196090,1,1991,2014
24161040,1,1977,2012
51172169,1,1989,2012
27102615,1,1992,2011
94009340,0,1994,2012
41128494,0,1989,2012
48180975,1,1988,2014
35161464,0,1990,2012
71053972,1,1993,2011
73101320,0,1994,2013
19181070,1,1991,2013
97183936,1,1983,2009
47121697,0,1985,2010
69063880,0,1994,2013
37159545,1,1988,2014
49128492,0,1982,2012
78170583,1,1985,2014
51170913,0,1988,2014
44120685,0,1990,2014
86125010,1,1982,2013
89120262,1,1989,2013
25193737,1,1990,2014
73124487,1,1991,2014
33064964,1,1989,2009
23109564,0,1988,2012
13165127,0,1989,2013
66148514,1,1990,2013
29169978,1,1980,2013
21048879,1,1993,2011
39159273,1,1991,2014
91111410,1,1987,2013
34148885,1,1991,2013
15112589,1,1991,2012
84063414,1,1995,2013
45052933,0,1992,2011
46103780,1,1994,2012
91060056,1,1994,2012
26192797,1,1987,2014
69167485,1,1989,2012
41183037,1,1990,2014
67120687,0,1993,2014
92052733,1,1993,2011
86115688,0,1981,2012
57106287,1,1990,2009
46172177,1,1990,2012
48051318,1,1995,2013
14117875,1,1982,2012
13193580,1,1983,2014
42132750,1,1985,2012
44109926,0,1989,2012
85005421,1,1989,2007
51120102,0,1990,2011
57058847,1,1994,2012
12179578,1,1986,2011
28116938,0,1988,2014
94192968,0,1980,2014
58062454,1,1993,2011
98082453,1,1995,2013
26132271,0,1989,2014
23161247,0,1990,2012
57133402,0,1991,2013
66169691,1,1990,2014
95134307,1,1989,2012
96042513,1,1995,2013
99102329,1,1993,2011
68048596,1,1994,2013
58158973,1,1992,2014
98134158,1,1987,2013
57167431,0,1991,2014
64000357,0,1991,2013
64057738,1,1986,2008
73130290,0,1982,2011
71149066,0,1975,2012
29037319,1,1993,2011
79056595,1,1993,2012
57065360,0,1993,2012
87167013,1,1995,2013
63109131,1,1989,2012
92176777,0,1990,2012
64065744,0,1996,2014
25133403,1,1992,2013
12125502,0,1993,2013
36035059,1,1992,2011
35120788,1,1991,2013
83069965,1,1995,2013
18192734,1,1987,2014
72053237,1,1995,2014
52014985,1,1996,2014
83003743,0,1993,2011
35122489,0,1990,2012
95044978,1,1993,2012
92158822,1,1992,2014
64122464,1,1986,2014
46109164,1,1983,2012
62024651,1,1995,2013
21135462,0,1988,2012
26042874,0,1995,2013
71167401,1,1988,2014
32060523,1,1997,2014
63193651,0,1991,2014
12058210,1,1994,2013
71015266,1,1996,2014
64134225,1,1991,2014
18167573,0,1984,2013
46102547,0,1993,2011
16112830,0,1979,2009
83127849,0,1990,2012
49159108,1,1992,2014
97106716,1,1993,2011
58170745,0,1989,2012
35174147,1,1990,2012
11158924,1,1992,2014
46204038,0,1993,2015
76061279,1,1995,2012
86038467,1,1992,2011
81115193,1,1990,2013
72064447,1,1993,2011
79180742,1,1989,2014
47040478,1,1995,2012
79161354,1,1989,2012
62077442,0,1995,2014
65134955,1,1990,2013
36194045,0,1986,2014
98009072,1,1993,2011
34064936,1,1996,2014
62173302,0,1992,2014
15142463,1,1986,2012
79064397,1,1993,2012
21146069,0,1990,2014
31125438,0,1992,2014
12193301,1,1985,2014
85128074,0,1990,2013
15035952,1,1996,2014
59159358,0,1992,2014
92161316,0,1989,2012
53009944,0,1996,2014
18028112,1,1996,2014
96104379,1,1993,2011
94058919,1,1994,2012
76204354,1,1978,2007
78165909,1,1991,2013
51054909,1,1992,2011
91102293,0,1994,2013
19128183,1,1990,2012
17178407,1,1989,2011
65136546,1,1985,2013
66039638,1,1994,2012
48080265,1,1989,2007
52130643,0,1991,2014
51199498,1,1994,2014
98145721,1,1992,2013
14011704,1,1994,2013
38193617,0,1989,2014
18114284,0,1989,2012
79057077,1,1995,2013
81054682,0,1994,2012
53067276,0,1995,2014
36126348,1,1992,2014
45181668,0,1986,2013
18140943,1,1987,2014
27159199,1,1991,2014
25127407,1,1990,2013
87148489,1,1991,2013
85119243,0,1985,2012
28081573,1,1993,2011
34169988,1,1984,2012
98064793,0,1995,2013
35193241,1,1985,2014
82158090,1,1988,2013
14163282,0,1978,2014
49083640,1,1995,2013
96105607,0,1992,2011
16033212,1,1996,2014
22067105,0,1995,2013
66168978,1,1979,2010
59038995,1,1995,2013
21193179,0,1983,2014
78176277,0,1981,2013
75065086,0,1993,2011
45009789,1,1996,2014
55196049,1,1994,2014
65002304,1,1996,2014
66137863,0,1992,2014
35063609,1,1995,2013
12108896,0,1980,2014
25178254,0,1991,2013
14159679,0,1982,2014
31064731,1,1995,2013
66194425,1,1981,2012
29163687,0,1991,2014
31018763,1,1994,2012
87174272,0,1988,2014
24192759,1,1988,2014
85078890,1,1995,2013
51197200,0,1991,2012
94072472,1,1993,2011
24193189,1,1979,2014
83169488,1,1992,2014
32116834,1,1984,2013
61065998,1,1993,2012
98148826,0,1991,2013
53148878,1,1992,2013
96158363,1,1986,2009
65087087,1,1992,2011
41073282,1,1993,2011
55011882,1,1994,2013
15119452,0,1991,2014
54032945,0,1996,2014
43158951,1,1991,2014
56066812,1,1994,2012
93195601,0,1989,2014
38066448,0,1989,2010
55160798,0,1991,2012
97122687,1,1985,2013
91103066,1,1994,2013
23057899,1,1995,2013
71148123,1,1975,2013
23158963,1,1992,2014
23065210,1,1996,2014
74161607,0,1990,2012
24106630,1,1991,2010
78054964,0,1994,2012
72180151,1,1978,2012
67134959,0,1991,2013
84193273,1,1985,2014
29162910,0,1989,2012
92059112,1,1993,2012
99063242,1,1993,2012
11067691,0,1993,2011
12058531,1,1994,2012
29000407,1,1995,2013
27050670,1,1995,2013
65159787,1,1992,2014
94138246,1,1989,2014
38142593,1,1982,2013
87054496,1,1995,2013
68158700,1,1986,2012
53124100,1,1986,2013
51102809,0,1993,2011
73193058,1,1985,2014
52118452,1,1990,2013
26165090,1,1981,2013
19161101,1,1990,2012
36161538,1,1990,2012
39131785,1,1990,2013
32166014,0,1991,2012
83192580,1,1987,2013
74169082,1,1991,2014
21193172,1,1988,2014
11102794,1,1994,2012
73069558,1,1995,2013
65063133,1,1995,2013
62036456,1,1996,2014
22130977,0,1993,2014
88141049,0,1985,2010
95105500,1,1996,2014
71159656,1,1992,2014
74103839,1,1995,2014
22192893,1,1986,2014
26170573,1,1988,2009
77180732,1,1991,2014
36188052,1,1986,2012
67174310,1,1990,2012
85115008,0,1990,2012
91057411,1,1996,2014
63168502,1,1986,2011
54062389,1,1993,2012
36130333,1,1986,2013
97149913,1,1988,2010
41038132,0,1995,2014
25053417,0,1996,2014
54017841,1,1992,2011
24160144,1,1990,2013
98066626,1,1994,2012
36180065,1,1989,2014
92180154,0,1988,2012
73139241,1,1986,2013
65122020,0,1989,2012
95085623,0,1994,2012
19163117,1,1983,2013
86164158,0,1991,2013
94140089,1,1988,2012
84159734,1,1994,2014
33139840,0,1990,2011
85019556,0,1995,2013
55134828,0,1992,2014
53112652,1,1992,2013
66160810,1,1989,2012
89170618,1,1991,2014
21161006,1,1992,2012
51011887,1,1992,2011
17140951,0,1992,2014
73005996,1,1994,2012
75143179,1,1985,2013
49113726,1,1992,2014
64059329,1,1995,2013
58054237,1,1994,2012
26188775,1,1976,2013
87163081,1,1981,2013
96143290,1,1982,2014
49058252,1,1996,2014
78148593,1,1990,2013
86000705,0,1994,2012
14124419,1,1989,2011
67095297,0,1993,2011
14063579,0,1992,2011
73134479,1,1986,2013
85068050,1,1997,2014
64204022,1,1993,2015
35158314,1,1976,2013
38140049,1,1989,2012
15160414,1,1984,2009
91196163,0,1994,2014
83111628,1,1992,2014
78122852,1,1992,2014
51193672,0,1986,2014
67192693,1,1987,2014
88131263,1,1987,2012
75067504,1,1995,2014
15134262,0,1978,2012
38154717,0,1989,2012
56161065,1,1989,2012
84076519,0,1993,2012
89173297,0,1992,2014
31067318,1,1996,2014
12022536,1,1993,2011
81171711,1,1979,2013
56188569,1,1980,2013
89103655,0,1995,2013
53013053,1,1992,2011
81053216,0,1995,2013
69123370,1,1991,2014
14063608,1,1997,2014
95170661,0,1993,2014
59056002,1,1994,2012
68066981,1,1996,2014
91065159,1,1996,2014
91055104,1,1993,2012
19113568,0,1990,2012
62136820,1,1989,2014
27170743,1,1989,2012
25001931,0,1993,2012
83063580,1,1993,2012
64184190,1,1986,2014
41161365,1,1990,2012
97106584,0,1990,2010
56120858,1,1991,2014
29127793,1,1990,2012
83174094,1,1989,2014
71143614,1,1984,2010
39065212,1,1995,2013
93012103,0,1995,2013
96065236,0,1996,2013
67067272,0,1994,2012
33123345,1,1989,2011
36057614,1,1995,2013
49110749,1,1985,2013
75130461,1,1993,2014
74104839,1,1993,2012
79178874,1,1982,2014
31163076,0,1986,2013
43052779,0,1994,2012
68090968,1,1992,2011
11173271,0,1992,2014
78053995,1,1995,2013
76064395,1,1992,2011
84066576,1,1995,2013
75148802,0,1990,2013
44062450,1,1995,2013
81123415,1,1976,2014
12091241,1,1993,2012
54131472,1,1990,2013
87122123,1,1990,2014
17126771,1,1990,2013
57056781,1,1995,2011
48029279,1,1993,2012
92158125,1,1991,2013
63038824,1,1993,2011
76136461,0,1991,2014
31148563,1,1991,2013
37203330,1,1984,2014
18122104,0,1976,2011
44062327,0,1992,2011
87068123,1,1992,2011
94138879,1,1984,2013
13175911,1,1975,2009
41142537,1,1986,2013
34179382,0,1980,2012
11182636,1,1984,2013
15159134,0,1992,2014
78175498,1,1989,2011
19066581,0,1995,2013
35184945,1,1979,2014
79139298,0,1993,2013
68008232,1,1996,2014
55160876,1,1990,2012
58159436,1,1981,2014
33067645,1,1995,2013
91115196,1,1990,2013
81042410,1,1996,2014
65164845,1,1988,2014
46031206,1,1991,2010
79066052,1,1994,2012
69175357,0,1990,2011
46165580,0,1982,2012
35102572,1,1995,2013
68057067,0,1994,2012
62182987,1,1989,2011
24140959,0,1987,2012
97059433,0,1993,2011
72149125,1,1986,2012
89065206,1,1995,2013
38193369,0,1988,2014
21106334,0,1994,2013
78060352,0,1996,2014
39158838,1,1991,2014
86055754,1,1992,2011
47132707,0,1991,2012
18160388,1,1985,2007
71127794,1,1987,2012
42160984,1,1989,2012
28106933,0,1993,2011
98119368,1,1979,2011
66104693,1,1990,2012
53177401,0,1992,2014
71158403,1,1987,2009
12057511,1,1992,2011
49069585,1,1995,2013
78101781,0,1995,2013
74086439,0,1996,2014
85148831,1,1990,2013
24140022,0,1989,2012
67061434,1,1995,2013
25158352,1,1988,2010
44116351,0,1986,2013
72086420,1,1994,2013
71148463,1,1991,2013
89159166,1,1991,2014
72067983,1,1995,2013
33065544,1,1996,2014
64056358,0,1996,2013
93064207,0,1996,2014
16131436,0,1993,2014
64069342,1,1996,2014
92193257,1,1977,2014
55122258,0,1990,2012
98178245,0,1990,2013
88159018,1,1992,2014
54075981,0,1993,2012
81058604,0,1996,2014
96161774,1,1994,2013
99140443,1,1992,2014
87164024,1,1986,2013
24129283,1,1980,2014
72177384,1,1987,2013
87115617,1,1992,2014
43084470,0,1993,2012
29023497,1,1993,2012
94126797,1,1991,2012
99015126,0,1994,2012
16115014,1,1991,2013
34199560,0,1996,2014
76148017,1,1974,2013
78097176,1,1991,2010
53120690,1,1991,2014
61118217,1,1991,2014
44183516,0,1989,2012
91083192,0,1995,2013
26138194,1,1990,2013
73138642,0,1982,2010
16171837,1,1992,2013
95179189,0,1986,2012
74120094,0,1991,2013
34128871,0,1992,2014
54065778,1,1990,2011
54180503,0,1991,2013
11067038,1,1994,2013
53166075,1,1981,2014
52022781,0,1996,2014
53010783,1,1990,2009
76158893,0,1992,2014
84018382,1,1995,2014
68078623,1,1993,2012
43139883,1,1992,2014
14066929,1,1997,2014
55162185,1,1990,2013
68099951,0,1994,2012
35163088,0,1978,2013
16161748,1,1993,2014
57195575,0,1992,2014
92052682,0,1993,2011
91107246,1,1992,2011
98122695,1,1990,2013
25064647,1,1997,2014
93148196,1,1983,2013
17072943,1,1993,2011
57044710,1,1993,2011
43195445,1,1980,2014
66158085,1,1990,2013
45193244,0,1983,2014
54016643,1,1992,2011
17169061,0,1986,2014
42109388,1,1989,2012
78107443,1,1993,2011
55148674,1,1991,2013
51096461,0,1995,2014
94138822,0,1991,2014
56069346,1,1995,2013
51148150,1,1980,2013
65130805,1,1992,2014
29055829,1,1995,2014
92162579,1,1986,2014
42036159,0,1995,2014
28114275,0,1992,2014
36195623,1,1991,2014
46070303,0,1993,2011
72173281,0,1991,2014
79009909,1,1996,2014
88182367,0,1988,2014
96054866,1,1996,2014
87194489,1,1991,2013
56117937,1,1988,2013
26149991,1,1986,2011
54060468,1,1995,2013
25128097,0,1984,2011
11193871,0,1983,2014
43059010,0,1995,2014
41136819,1,1991,2014
97149117,0,1990,2012
53009366,1,1990,2008
42193253,0,1988,2014
13063316,1,1995,2013
81050378,1,1995,2013
15131428,1,1989,2014
52081817,1,1996,2014
15148864,1,1991,2013
91068166,1,1994,2013
62051669,1,1995,2013
16167505,0,1990,2012
44067410,1,1994,2013
75030576,1,1994,2013
73199521,0,1996,2014
61173228,1,1992,2014
62063727,1,1994,2012
45057475,0,1995,2014
18021548,1,1994,2013
83057399,1,1991,2013
95164715,0,1986,2012
24098455,0,1992,2011
84016932,0,1985,2008
52140404,1,1988,2011
66120674,1,1992,2014
73148848,1,1990,2013
55161360,1,1989,2012
31112918,0,1989,2013
39022394,1,1995,2013
22188637,1,1982,2012
57066906,0,1996,2014
85024587,1,1992,2011
64169510,1,1988,2013
64202992,0,1989,2014
15125102,1,1987,2013
74105417,1,1994,2012
62061597,1,1994,2013
34100441,1,1993,2012
52140485,1,1985,2012
43164016,0,1985,2012
58143265,1,1991,2014
66159143,1,1991,2014
67161047,0,1990,2012
